Volcano ID,volcano_name,eruption_number,eruption_category,Start Date,End Date,vei,latitude,longitude
285030,Toya,18591,Uncertain Eruption,,,,42.544,140.839
341040,Colima,10418,Confirmed Eruption,,,3.0,19.514,-103.62
282110,Asosan,17249,Confirmed Eruption,,,2.0,32.884,131.104
283160,Bandaisan,17895,Uncertain Eruption,,,,37.601,140.072
211060,Etna,13681,Confirmed Eruption,,,2.0,37.748,14.999
244040,Savai'i,14813,Confirmed Eruption,,,,-13.612,-172.525
332010,Kilauea,20746,Confirmed Eruption,,,1.0,19.421,-155.287
321050,St. Helens,20543,Confirmed Eruption,,,,46.2,-122.18
373010,Grimsvotn,12791,Confirmed Eruption,,,,64.416,-17.316
357120,Villarrica,21030,Confirmed Eruption,,,2.0,-39.42,-71.93
211060,Etna,13680,Discredited Eruption,,,,37.748,14.999
283110,Asamayama,17700,Confirmed Eruption,,,2.0,36.406,138.523
275110,Tengchong,16901,Uncertain Eruption,,,,25.23,98.5
265090,Banda Api,16397,Confirmed Eruption,,,3.0,-4.523,129.881
344090,Momotombo,10989,Uncertain Eruption,,,,12.423,-86.539
344010,Cosiguina,10869,Uncertain Eruption,,,,12.98,-87.57
268060,Gamalama,16600,Confirmed Eruption,,,3.0,0.8,127.33
268070,Makian,16679,Discredited Eruption,,,,0.32,127.4
273070,Taal,16829,Confirmed Eruption,,,2.0,14.002,120.993
211060,Etna,13679,Confirmed Eruption,,,2.0,37.748,14.999
341040,Colima,10417,Confirmed Eruption,,,4.0,19.514,-103.62
284050,Hachijojima,18300,Confirmed Eruption,,,2.0,33.137,139.766
257021,Mere Lava,15216,Uncertain Eruption,,,,-14.45,168.05
283110,Asamayama,17699,Confirmed Eruption,,,2.0,36.406,138.523
284050,Hachijojima,18299,Confirmed Eruption,,,2.0,33.137,139.766
268060,Gamalama,16599,Confirmed Eruption,,,2.0,0.8,127.33
283270,Iwakisan,18109,Uncertain Eruption,,,2.0,40.656,140.303
344090,Momotombo,10988,Confirmed Eruption,,,4.0,12.423,-86.539
283270,Iwakisan,18108,Confirmed Eruption,,,3.0,40.656,140.303
283110,Asamayama,17698,Uncertain Eruption,,,2.0,36.406,138.523
357120,Villarrica,21031,Confirmed Eruption,,,2.0,-39.42,-71.93
373010,Grimsvotn,12790,Confirmed Eruption,,,2.0,64.416,-17.316
211060,Etna,13678,Confirmed Eruption,,,2.0,37.748,14.999
341040,Colima,10416,Uncertain Eruption,,,2.0,19.514,-103.62
284010,Izu-Oshima,18187,Confirmed Eruption,,,,34.724,139.394
283270,Iwakisan,18107,Confirmed Eruption,,,2.0,40.656,140.303
283270,Iwakisan,18106,Confirmed Eruption,,,2.0,40.656,140.303
354030,Huaynaputina,11795,Confirmed Eruption,,,6.0,-16.608,-70.85
283110,Asamayama,17697,Confirmed Eruption,,,3.0,36.406,138.523
285070,Akan,18684,Confirmed Eruption,,,,43.384,144.013
290380,Ebeko,18862,Confirmed Eruption,,,,50.686,156.014
334050,Northern EPR at 9.8°N,10336,Confirmed Eruption,,,0.0,9.83,-104.3
300450,Alney-Chashakondzha,19607,Confirmed Eruption,,,,56.656,159.647
233020,"Fournaise, Piton de la",14218,Confirmed Eruption,,,0.0,-21.244,55.708
282030,Suwanosejima,16921,Confirmed Eruption,,,4.0,29.638,129.714
354020,Ubinas,11779,Uncertain Eruption,,,2.0,-16.355,-70.903
360060,Soufriere Guadeloupe,12360,Confirmed Eruption,,,,16.044,-61.664
358020,Calbuco,12249,Confirmed Eruption,,,,-41.33,-72.618
357120,Villarrica,21032,Confirmed Eruption,,,2.0,-39.42,-71.93
354010,"Misti, El",11765,Uncertain Eruption,,,1.0,-16.294,-71.409
282110,Asosan,17248,Confirmed Eruption,,,2.0,32.884,131.104
373010,Grimsvotn,12789,Confirmed Eruption,,,3.0,64.416,-17.316
283110,Asamayama,17696,Confirmed Eruption,,,2.0,36.406,138.523
282090,Kirishimayama,17125,Confirmed Eruption,,,2.0,31.934,130.862
265090,Banda Api,16396,Confirmed Eruption,,,3.0,-4.523,129.881
305060,Changbaishan,19646,Uncertain Eruption,,,,41.98,128.08
283270,Iwakisan,18105,Uncertain Eruption,,,2.0,40.656,140.303
283110,Asamayama,17695,Confirmed Eruption,,,2.0,36.406,138.523
263340,Raung,16106,Confirmed Eruption,,,3.0,-8.119,114.056
372070,Hekla,12741,Confirmed Eruption,,,4.0,63.983,-19.666
283270,Iwakisan,18104,Uncertain Eruption,,,2.0,40.656,140.303
263330,Iyang-Argapura,16103,Uncertain Eruption,,,,-7.97,113.57
213020,Nemrut Dagi,13526,Confirmed Eruption,,,,38.654,42.229
283110,Asamayama,17694,Confirmed Eruption,,,3.0,36.406,138.523
282090,Kirishimayama,17124,Uncertain Eruption,,,2.0,31.934,130.862
284040,Miyakejima,18261,Confirmed Eruption,,,2.0,34.094,139.526
256010,Tinakula,15187,Confirmed Eruption,,,3.0,-10.386,165.804
283110,Asamayama,17693,Confirmed Eruption,,,2.0,36.406,138.523
351020,"Ruiz, Nevado del",11279,Confirmed Eruption,,,4.0,4.892,-75.324
211060,Etna,13677,Discredited Eruption,,,,37.748,14.999
282090,Kirishimayama,17123,Confirmed Eruption,,,2.0,31.934,130.862
357120,Villarrica,12103,Confirmed Eruption,,,2.0,-39.42,-71.93
263340,Raung,16105,Confirmed Eruption,,,5.0,-8.119,114.056
282110,Asosan,17247,Confirmed Eruption,,,2.0,32.884,131.104
341090,Popocatepetl,10531,Confirmed Eruption,,,2.0,19.023,-98.622
283110,Asamayama,17692,Confirmed Eruption,,,3.0,36.406,138.523
283110,Asamayama,17691,Confirmed Eruption,,,2.0,36.406,138.523
273070,Taal,16828,Confirmed Eruption,,,3.0,14.002,120.993
283110,Asamayama,17690,Confirmed Eruption,,,2.0,36.406,138.523
341040,Colima,10415,Confirmed Eruption,,,3.0,19.514,-103.62
341090,Popocatepetl,10530,Confirmed Eruption,,,2.0,19.023,-98.622
320090,Iskut-Unuk River Cones,20437,Confirmed Eruption,,,,56.58,-130.55
263310,Tengger Caldera,16012,Confirmed Eruption,,,2.0,-7.942,112.95
241030,Taranaki,14457,Confirmed Eruption,,,,-39.3,174.07
352010,Reventador,11423,Confirmed Eruption,,,3.0,-0.077,-77.656
352006,Cayambe,11415,Confirmed Eruption,,,,0.029,-77.986
282090,Kirishimayama,17122,Confirmed Eruption,,,2.0,31.934,130.862
342090,Fuego,10676,Confirmed Eruption,,,2.0,14.473,-90.88
282090,Kirishimayama,17121,Confirmed Eruption,,,2.0,31.934,130.862
263250,Merapi,15855,Confirmed Eruption,,,3.0,-7.54,110.446
282110,Asosan,17246,Confirmed Eruption,,,2.0,32.884,131.104
342090,Fuego,10675,Confirmed Eruption,,,2.0,14.473,-90.88
265090,Banda Api,16395,Confirmed Eruption,,,3.0,-4.523,129.881
263250,Merapi,15854,Uncertain Eruption,,,,-7.54,110.446
263240,Merbabu,15808,Discredited Eruption,,,,-7.454,110.44
263340,Raung,16104,Uncertain Eruption,,,3.0,-8.119,114.056
263280,Kelut,15933,Confirmed Eruption,,,5.0,-7.93,112.308
344100,Masaya,11010,Uncertain Eruption,,,0.0,11.985,-86.165
283070,Yakedake,17497,Confirmed Eruption,,,3.0,36.227,137.587
282090,Kirishimayama,17120,Confirmed Eruption,,,2.0,31.934,130.862
383010,La Palma,13053,Confirmed Eruption,,,2.0,28.57,-17.83
342090,Fuego,10674,Confirmed Eruption,,,2.0,14.473,-90.88
341040,Colima,10414,Confirmed Eruption,,,4.0,19.514,-103.62
282110,Asosan,17097,Confirmed Eruption,,,2.0,32.884,131.104
263250,Merapi,15853,Confirmed Eruption,,,3.0,-7.54,110.446
357120,Villarrica,21033,Confirmed Eruption,,,2.0,-39.42,-71.93
282110,Asosan,17245,Confirmed Eruption,,,2.0,32.884,131.104
371020,Reykjanes,12503,Confirmed Eruption,,,2.0,63.85,-22.566
283110,Asamayama,17689,Confirmed Eruption,,,2.0,36.406,138.523
352020,Guagua Pichincha,11482,Confirmed Eruption,,,3.0,-0.171,-78.598
282110,Asosan,17244,Confirmed Eruption,,,2.0,32.884,131.104
283110,Asamayama,17688,Confirmed Eruption,,,2.0,36.406,138.523
283050,Hakusan,17480,Confirmed Eruption,,,2.0,36.155,136.771
357120,Villarrica,21034,Confirmed Eruption,,,2.0,-39.42,-71.93
342090,Fuego,10673,Confirmed Eruption,,,4.0,14.473,-90.88
351080,Galeras,11349,Confirmed Eruption,,,3.0,1.22,-77.37
372030,Katla,12669,Confirmed Eruption,,,4.0,63.633,-19.083
382030,San Jorge,12991,Confirmed Eruption,,,3.0,38.65,-28.08
352020,Guagua Pichincha,11481,Uncertain Eruption,,,2.0,-0.171,-78.598
341090,Popocatepetl,10529,Confirmed Eruption,,,2.0,19.023,-98.622
255011,Billy Mitchell,15112,Confirmed Eruption,,,6.0,-6.092,155.225
283050,Hakusan,17479,Confirmed Eruption,,,3.0,36.155,136.771
211060,Etna,13673,Confirmed Eruption,,,,37.748,14.999
342060,Atitlan,10636,Confirmed Eruption,,,2.0,14.583,-91.186
357120,Villarrica,21035,Confirmed Eruption,,,2.0,-39.42,-71.93
344090,Momotombo,10987,Confirmed Eruption,,,2.0,12.423,-86.539
211060,Etna,13672,Uncertain Eruption,,,,37.748,14.999
342090,Fuego,10672,Uncertain Eruption,,,2.0,14.473,-90.88
352020,Guagua Pichincha,11480,Uncertain Eruption,,,2.0,-0.171,-78.598
282110,Asosan,17243,Confirmed Eruption,,,2.0,32.884,131.104
342090,Fuego,10671,Uncertain Eruption,,,2.0,14.473,-90.88
341040,Colima,10413,Confirmed Eruption,,,3.0,19.514,-103.62
282090,Kirishimayama,17119,Confirmed Eruption,,,2.0,31.934,130.862
343020,Santa Ana,19895,Confirmed Eruption,,,3.0,13.853,-89.63
352020,Guagua Pichincha,11479,Confirmed Eruption,,,2.0,-0.171,-78.598
343050,San Salvador,10825,Confirmed Eruption,,,3.0,13.734,-89.294
357120,Villarrica,12102,Discredited Eruption,,,,-39.42,-71.93
358010,Osorno,12226,Confirmed Eruption,,,2.0,-41.105,-72.496
342090,Fuego,10670,Uncertain Eruption,,,2.0,14.473,-90.88
282090,Kirishimayama,17118,Confirmed Eruption,,,2.0,31.934,130.862
282110,Asosan,17242,Confirmed Eruption,,,2.0,32.884,131.104
282110,Asosan,17241,Confirmed Eruption,,,2.0,32.884,131.104
273070,Taal,16827,Confirmed Eruption,,,3.0,14.002,120.993
342090,Fuego,10669,Uncertain Eruption,,,,14.473,-90.88
341090,Popocatepetl,10528,Confirmed Eruption,,,2.0,19.023,-98.622
285050,Tokachidake,18643,Confirmed Eruption,,,2.0,43.418,142.686
290080,Sashiusudake [Baransky],18756,Confirmed Eruption,,,,45.1,148.019
263240,Merbabu,15807,Uncertain Eruption,,,,-7.454,110.44
212040,Santorini,13884,Confirmed Eruption,,,3.0,36.404,25.396
211020,Vesuvius,13330,Confirmed Eruption,,,1.0,40.821,14.426
241030,Taranaki,14456,Confirmed Eruption,,,,-39.3,174.07
343020,Santa Ana,19894,Confirmed Eruption,,,,13.853,-89.63
344100,Masaya,11009,Confirmed Eruption,,,0.0,11.985,-86.165
344110,Mombacho,11043,Uncertain Eruption,,,,11.826,-85.968
352006,Cayambe,11414,Confirmed Eruption,,,4.0,0.029,-77.986
351020,"Ruiz, Nevado del",11278,Confirmed Eruption,,,,4.892,-75.324
341100,"Orizaba, Pico de",10578,Confirmed Eruption,,,2.0,19.03,-97.27
255070,Savo,15181,Confirmed Eruption,,,3.0,-9.13,159.82
341030,Ceboruco,10382,Confirmed Eruption,,,,21.125,-104.508
211060,Etna,13671,Confirmed Eruption,,,2.0,37.748,14.999
282090,Kirishimayama,17117,Confirmed Eruption,,,3.0,31.934,130.862
352020,Guagua Pichincha,11478,Confirmed Eruption,,,3.0,-0.171,-78.598
282090,Kirishimayama,17116,Confirmed Eruption,,,2.0,31.934,130.862
341100,"Orizaba, Pico de",10577,Confirmed Eruption,,,2.0,19.03,-97.27
342110,Pacaya,10739,Confirmed Eruption,,,3.0,14.382,-90.601
342090,Fuego,10668,Uncertain Eruption,,,2.0,14.473,-90.88
268040,Gamkonora,16583,Confirmed Eruption,,,3.0,1.38,127.53
282110,Asosan,17240,Confirmed Eruption,,,2.0,32.884,131.104
382090,Agua de Pau,13033,Confirmed Eruption,,,2.0,37.77,-25.47
357120,Villarrica,21036,Confirmed Eruption,,,2.0,-39.42,-71.93
382090,Agua de Pau,13032,Confirmed Eruption,,,5.0,37.77,-25.47
282110,Asosan,17239,Uncertain Eruption,,,2.0,32.884,131.104
382020,Pico,12987,Confirmed Eruption,,,2.0,38.47,-28.4
282110,Asosan,17238,Confirmed Eruption,,,2.0,32.884,131.104
357120,Villarrica,12101,Confirmed Eruption,,,2.0,-39.42,-71.93
268060,Gamalama,16598,Confirmed Eruption,,,2.0,0.8,127.33
283030,Fujisan,17449,Uncertain Eruption,,,,35.361,138.728
283220,Chokaisan,18025,Uncertain Eruption,,,,39.099,140.049
341040,Colima,10412,Confirmed Eruption,,,2.0,19.514,-103.62
282050,Kuchinoerabujima,16964,Confirmed Eruption,,,,30.443,130.217
263240,Merbabu,15806,Confirmed Eruption,,,,-7.454,110.44
263250,Merapi,15852,Confirmed Eruption,,,3.0,-7.54,110.446
241030,Taranaki,14455,Confirmed Eruption,,,,-39.3,174.07
352020,Guagua Pichincha,11477,Uncertain Eruption,,,2.0,-0.171,-78.598
345060,Irazu,11200,Confirmed Eruption,,,3.0,9.979,-83.852
358056,Maca,20940,Confirmed Eruption,,,,-45.1,-73.17
342090,Fuego,10667,Uncertain Eruption,,,,14.473,-90.88
264110,Iya,13705,Uncertain Eruption,,,,-8.891,121.641
282110,Asosan,17237,Confirmed Eruption,,,2.0,32.884,131.104
211040,Stromboli,13425,Confirmed Eruption,,,3.0,38.789,15.213
357120,Villarrica,12100,Confirmed Eruption,,,2.0,-39.42,-71.93
376010,Jan Mayen,12966,Uncertain Eruption,,,,71.082,-8.155
342090,Fuego,10666,Uncertain Eruption,,,,14.473,-90.88
352080,Tungurahua,11625,Confirmed Eruption,,,2.0,-1.467,-78.442
351050,"Huila, Nevado del",11311,Confirmed Eruption,,,,2.93,-76.03
372070,Hekla,12740,Confirmed Eruption,,,2.0,63.983,-19.666
283050,Hakusan,17478,Confirmed Eruption,,,3.0,36.155,136.771
211060,Etna,13670,Uncertain Eruption,,,2.0,37.748,14.999
282090,Kirishimayama,17115,Confirmed Eruption,,,2.0,31.934,130.862
263250,Merapi,15851,Confirmed Eruption,,,3.0,-7.54,110.446
357120,Villarrica,21037,Confirmed Eruption,,,2.0,-39.42,-71.93
284010,Izu-Oshima,18186,Confirmed Eruption,,,3.0,34.724,139.394
342090,Fuego,10665,Confirmed Eruption,,,2.0,14.473,-90.88
344100,Masaya,11008,Confirmed Eruption,,,0.0,11.985,-86.165
268010,Dukono,16573,Confirmed Eruption,,,3.0,1.693,127.894
268070,Makian,16678,Confirmed Eruption,,,3.0,0.32,127.4
211060,Etna,13669,Discredited Eruption,,,,37.748,14.999
211050,Vulcano,13467,Confirmed Eruption,,,3.0,38.404,14.962
223020,Nyamuragira,14038,Confirmed Eruption,,,,-1.408,29.2
224030,Oku Volcanic Field,14137,Uncertain Eruption,,,3.0,6.25,10.5
241030,Taranaki,14454,Confirmed Eruption,,,,-39.3,174.07
245010,Taveuni,14850,Confirmed Eruption,,,0.0,-16.82,-179.97
252080,Witori,15020,Confirmed Eruption,,,4.0,-5.576,150.516
320150,Wells Gray-Clearwater,20444,Confirmed Eruption,,,,52.33,-120.57
323110,Mono Lake Volcanic Field,20660,Confirmed Eruption,,,,38.0,-119.03
311080,Tanaga,19693,Confirmed Eruption,,,,51.885,-178.146
311090,Takawangha,19698,Confirmed Eruption,,,,51.873,-178.006
300270,Sheveluch,19564,Confirmed Eruption,,,3.0,56.653,161.36
283280,Hakkodasan,18135,Confirmed Eruption,,,1.0,40.659,140.877
285070,Akan,18683,Confirmed Eruption,,,,43.384,144.013
285040,Shikotsu,18609,Confirmed Eruption,,,2.0,42.688,141.38
300240,Tolbachik,19290,Confirmed Eruption,,,2.0,55.832,160.326
300190,Krasheninnikov,19245,Confirmed Eruption,,,,54.596,160.27
300180,Kikhpinych,19214,Confirmed Eruption,,,,54.489,160.251
300130,Karymsky,19153,Confirmed Eruption,,,,54.049,159.443
300140,Maly Semyachik,17635,Confirmed Eruption,,,4.0,54.135,159.674
300100,Avachinsky,19081,Confirmed Eruption,,,,53.256,158.836
346010,Baru,11256,Confirmed Eruption,,,,8.808,-82.543
353010,Fernandina,11652,Confirmed Eruption,,,0.0,-0.37,-91.55
354020,Ubinas,11778,Confirmed Eruption,,,3.0,-16.355,-70.903
360050,Soufriere Hills,12343,Confirmed Eruption,,,,16.72,-62.18
360150,Soufriere St. Vincent,12446,Confirmed Eruption,,,,13.33,-61.18
372030,Katla,12668,Confirmed Eruption,,,4.0,63.633,-19.083
358040,Michinmahuida,20857,Confirmed Eruption,,,,-42.799,-72.445
283050,Hakusan,17477,Confirmed Eruption,,,3.0,36.155,136.771
341090,Popocatepetl,10527,Confirmed Eruption,,,2.0,19.023,-98.622
263250,Merapi,15850,Confirmed Eruption,,,3.0,-7.54,110.446
263280,Kelut,15932,Confirmed Eruption,,,3.0,-7.93,112.308
283050,Hakusan,17476,Confirmed Eruption,,,3.0,36.155,136.771
341100,"Orizaba, Pico de",10576,Confirmed Eruption,,,2.0,19.03,-97.27
283131,Hiuchigatake,17847,Confirmed Eruption,,,2.0,36.955,139.285
284100,Kaitoku Seamount,18373,Confirmed Eruption,,,0.0,26.127,141.102
357120,Villarrica,21038,Confirmed Eruption,,,2.0,-39.42,-71.93
282110,Asosan,17236,Confirmed Eruption,,,2.0,32.884,131.104
342090,Fuego,10664,Confirmed Eruption,,,,14.473,-90.88
341090,Popocatepetl,10526,Confirmed Eruption,,,2.0,19.023,-98.622
341030,Ceboruco,10381,Confirmed Eruption,,,,21.125,-104.508
354010,"Misti, El",11764,Uncertain Eruption,,,1.0,-16.294,-71.409
342100,Agua,10734,Discredited Eruption,,,,14.465,-90.743
211060,Etna,13668,Confirmed Eruption,,,2.0,37.748,14.999
352010,Reventador,11422,Confirmed Eruption,,,3.0,-0.077,-77.656
351020,"Ruiz, Nevado del",11277,Uncertain Eruption,,,,4.892,-75.324
342090,Fuego,10663,Confirmed Eruption,,,,14.473,-90.88
211060,Etna,13667,Confirmed Eruption,,,1.0,37.748,14.999
332020,Mauna Loa,10181,Confirmed Eruption,,,0.0,19.475,-155.608
313010,Augustine,20263,Confirmed Eruption,,,4.0,59.363,-153.43
312090,Aniakchak,20191,Confirmed Eruption,,,4.0,56.88,-158.17
341090,Popocatepetl,10525,Confirmed Eruption,,,2.0,19.023,-98.622
352020,Guagua Pichincha,11476,Uncertain Eruption,,,2.0,-0.171,-78.598
357120,Villarrica,21039,Confirmed Eruption,,,2.0,-39.42,-71.93
211010,Campi Flegrei,10041,Confirmed Eruption,,,3.0,40.827,14.139
268060,Gamalama,16490,Confirmed Eruption,,,3.0,0.8,127.33
352020,Guagua Pichincha,11475,Uncertain Eruption,,,3.0,-0.171,-78.598
357120,Villarrica,21040,Confirmed Eruption,,,2.0,-39.42,-71.93
211060,Etna,13666,Confirmed Eruption,,,2.0,37.748,14.999
357120,Villarrica,21041,Confirmed Eruption,,,2.0,-39.42,-71.93
211060,Etna,13665,Confirmed Eruption,,,3.0,37.748,14.999
284040,Miyakejima,18260,Confirmed Eruption,,,2.0,34.094,139.526
211060,Etna,13664,Discredited Eruption,,,,37.748,14.999
352020,Guagua Pichincha,11474,Uncertain Eruption,,,2.0,-0.171,-78.598
351080,Galeras,11348,Confirmed Eruption,,,3.0,1.22,-77.37
352050,Cotopaxi,11540,Confirmed Eruption,,,4.0,-0.677,-78.436
352020,Guagua Pichincha,11473,Uncertain Eruption,,,2.0,-0.171,-78.598
283110,Asamayama,17687,Uncertain Eruption,,,,36.406,138.523
341110,San Martin,10591,Uncertain Eruption,,,,18.57,-95.2
352050,Cotopaxi,11539,Confirmed Eruption,,,2.0,-0.677,-78.436
282110,Asosan,17235,Confirmed Eruption,,,2.0,32.884,131.104
211060,Etna,13663,Discredited Eruption,,,,37.748,14.999
341100,"Orizaba, Pico de",10575,Uncertain Eruption,,,2.0,19.03,-97.27
352020,Guagua Pichincha,11472,Uncertain Eruption,,,2.0,-0.171,-78.598
352050,Cotopaxi,11538,Confirmed Eruption,,,4.0,-0.677,-78.436
283110,Asamayama,17686,Uncertain Eruption,,,,36.406,138.523
342090,Fuego,10662,Confirmed Eruption,,,2.0,14.473,-90.88
341090,Popocatepetl,10524,Confirmed Eruption,,,2.0,19.023,-98.622
313030,Redoubt,20380,Confirmed Eruption,,,,60.485,-152.742
257030,Ambae,15232,Confirmed Eruption,,,,-15.389,167.835
262000,Krakatau,15587,Confirmed Eruption,,,,-6.102,105.423
373010,Grimsvotn,12788,Confirmed Eruption,,,,64.416,-17.316
345020,Rincon de la Vieja,11085,Uncertain Eruption,,,,10.83,-85.324
344040,Telica,10900,Confirmed Eruption,,,4.0,12.606,-86.84
344020,San Cristobal,10875,Confirmed Eruption,,,3.0,12.702,-87.004
344080,"Pilas, Las",10971,Confirmed Eruption,,,,12.495,-86.688
341090,Popocatepetl,10523,Confirmed Eruption,,,2.0,19.023,-98.622
283110,Asamayama,17685,Confirmed Eruption,,,2.0,36.406,138.523
283110,Asamayama,17684,Confirmed Eruption,,,2.0,36.406,138.523
344040,Telica,10899,Confirmed Eruption,,,3.0,12.606,-86.84
342090,Fuego,10661,Uncertain Eruption,,,2.0,14.473,-90.88
357120,Villarrica,21042,Confirmed Eruption,,,2.0,-39.42,-71.93
321050,St. Helens,20542,Confirmed Eruption,,,,46.2,-122.18
342090,Fuego,10660,Confirmed Eruption,,,2.0,14.473,-90.88
343020,Santa Ana,19893,Confirmed Eruption,,,3.0,13.853,-89.63
344090,Momotombo,10986,Confirmed Eruption,,,3.0,12.423,-86.539
344100,Masaya,11007,Confirmed Eruption,,,0.0,11.985,-86.165
282090,Kirishimayama,17114,Confirmed Eruption,,,2.0,31.934,130.862
357120,Villarrica,21043,Confirmed Eruption,,,2.0,-39.42,-71.93
282110,Asosan,17234,Confirmed Eruption,,,2.0,32.884,131.104
343020,Santa Ana,19892,Confirmed Eruption,,,3.0,13.853,-89.63
373010,Grimsvotn,12787,Confirmed Eruption,,,,64.416,-17.316
357120,Villarrica,21044,Confirmed Eruption,,,2.0,-39.42,-71.93
343020,Santa Ana,19891,Uncertain Eruption,,,,13.853,-89.63
341090,Popocatepetl,10522,Confirmed Eruption,,,3.0,19.023,-98.622
341040,Colima,10411,Confirmed Eruption,,,3.0,19.514,-103.62
284050,Hachijojima,18298,Confirmed Eruption,,,2.0,33.137,139.766
283110,Asamayama,17683,Uncertain Eruption,,,,36.406,138.523
341090,Popocatepetl,10376,Confirmed Eruption,,,2.0,19.023,-98.622
357120,Villarrica,21045,Confirmed Eruption,,,2.0,-39.42,-71.93
357120,Villarrica,21046,Confirmed Eruption,,,2.0,-39.42,-71.93
341090,Popocatepetl,10521,Confirmed Eruption,,,2.0,19.023,-98.622
265030,Gunungapi Wetar,16371,Confirmed Eruption,,,3.0,-6.642,126.65
264050,Sangeang Api,16235,Confirmed Eruption,,,3.0,-8.2,119.07
283030,Fujisan,17448,Confirmed Eruption,,,2.0,35.361,138.728
372070,Hekla,12739,Confirmed Eruption,,,4.0,63.983,-19.666
373010,Grimsvotn,12786,Confirmed Eruption,,,,64.416,-17.316
343100,San Miguel,10833,Confirmed Eruption,,,,13.434,-88.269
332020,Mauna Loa,10180,Confirmed Eruption,,,0.0,19.475,-155.608
332010,Kilauea,20745,Confirmed Eruption,,,0.0,19.421,-155.287
313030,Redoubt,20379,Confirmed Eruption,,,,60.485,-152.742
268060,Gamalama,16597,Confirmed Eruption,,,3.0,0.8,127.33
261020,Seulawah Agam,15389,Confirmed Eruption,,,2.0,5.448,95.658
341090,Popocatepetl,10520,Uncertain Eruption,,,,19.023,-98.622
373010,Grimsvotn,12785,Confirmed Eruption,,,,64.416,-17.316
357120,Villarrica,21047,Confirmed Eruption,,,2.0,-39.42,-71.93
385050,Ascension,22300,Confirmed Eruption,,,0.0,-7.95,-14.37
282110,Asosan,17233,Confirmed Eruption,,,2.0,32.884,131.104
282110,Asosan,17232,Confirmed Eruption,,,2.0,32.884,131.104
342060,Atitlan,10635,Confirmed Eruption,,,3.0,14.583,-91.186
341090,Popocatepetl,10519,Confirmed Eruption,,,2.0,19.023,-98.622
357120,Villarrica,21048,Confirmed Eruption,,,2.0,-39.42,-71.93
372030,Katla,12667,Confirmed Eruption,,,4.0,63.633,-19.083
344010,Cosiguina,10868,Confirmed Eruption,,,,12.98,-87.57
390030,Deception Island,13180,Confirmed Eruption,,,,-63.001,-60.652
373010,Grimsvotn,12784,Confirmed Eruption,,,,64.416,-17.316
384010,Fogo,13128,Confirmed Eruption,,,1.0,14.95,-24.35
332010,Kilauea,19879,Confirmed Eruption,,,1.0,19.421,-155.287
332020,Mauna Loa,10179,Confirmed Eruption,,,0.0,19.475,-155.608
300272,Khangar,19497,Confirmed Eruption,,,,54.761,157.407
285040,Shikotsu,18608,Confirmed Eruption,,,2.0,42.688,141.38
263280,Kelut,15931,Uncertain Eruption,,,,-7.93,112.308
241030,Taranaki,14453,Confirmed Eruption,,,,-39.3,174.07
241080,Tongariro,14560,Confirmed Eruption,,,,-39.157,175.632
211020,Vesuvius,13329,Confirmed Eruption,,,2.0,40.821,14.426
357120,Villarrica,21049,Confirmed Eruption,,,2.0,-39.42,-71.93
357120,Villarrica,21050,Confirmed Eruption,,,2.0,-39.42,-71.93
211060,Etna,13662,Confirmed Eruption,,,1.0,37.748,14.999
383030,Tenerife,13108,Confirmed Eruption,,,,28.271,-16.641
357120,Villarrica,21051,Confirmed Eruption,,,2.0,-39.42,-71.93
354004,Andahua-Orcopampa,11739,Confirmed Eruption,,,,-15.42,-72.33
373010,Grimsvotn,12783,Confirmed Eruption,,,,64.416,-17.316
332010,Kilauea,19873,Confirmed Eruption,,,1.0,19.421,-155.287
341090,Popocatepetl,10518,Confirmed Eruption,,,2.0,19.023,-98.622
284050,Hachijojima,18297,Confirmed Eruption,,,2.0,33.137,139.766
282110,Asosan,17231,Confirmed Eruption,,,2.0,32.884,131.104
357120,Villarrica,21052,Confirmed Eruption,,,2.0,-39.42,-71.93
321050,St. Helens,20541,Confirmed Eruption,,,5.0,46.2,-122.18
263280,Kelut,15930,Confirmed Eruption,,,3.0,-7.93,112.308
321050,St. Helens,20540,Confirmed Eruption,,,5.0,46.2,-122.18
263250,Merapi,15849,Confirmed Eruption,,,,-7.54,110.446
241030,Taranaki,14452,Confirmed Eruption,,,,-39.3,174.07
360150,Soufriere St. Vincent,12445,Confirmed Eruption,,,,13.33,-61.18
383010,La Palma,13052,Confirmed Eruption,,,2.0,28.57,-17.83
360050,Soufriere Hills,20972,Confirmed Eruption,,,,16.72,-62.18
357120,Villarrica,21053,Confirmed Eruption,,,2.0,-39.42,-71.93
282080,Aira,17052,Confirmed Eruption,,,2.0,31.593,130.657
372050,Torfajokull,12689,Confirmed Eruption,,,2.0,63.892,-19.122
373030,Bardarbunga,12865,Confirmed Eruption,,,6.0,64.633,-17.516
283220,Chokaisan,18024,Uncertain Eruption,,,,39.099,140.049
357120,Villarrica,21054,Confirmed Eruption,,,2.0,-39.42,-71.93
282110,Asosan,17230,Confirmed Eruption,,,2.0,32.884,131.104
282080,Aira,17051,Confirmed Eruption,,,5.0,31.593,130.657
284010,Izu-Oshima,18185,Confirmed Eruption,,,2.0,34.724,139.394
373010,Grimsvotn,12782,Confirmed Eruption,,,,64.416,-17.316
357120,Villarrica,21055,Confirmed Eruption,,,2.0,-39.42,-71.93
